zip_code,state,county,lat,lon,city
08829,NJ,Middlesex,40.6684,-74.8937,High Bridge
08830,NJ,Middlesex,40.5716,-74.3167,Iselin
08831,NJ,Middlesex,40.3192,-74.4285,Monroe Township
08832,NJ,Middlesex,40.5192,-74.3021,Keasbey
08833,NJ,Middlesex,40.6466,-74.829,Lebanon
08834,NJ,Middlesex,40.5637,-74.9494,Little York
08835,NJ,Middlesex,40.5399,-74.5934,Manville
08836,NJ,Middlesex,40.6,-74.5572,Martinsville
08837,NJ,Middlesex,40.5325,-74.3375,Edison
08840,NJ,Middlesex,40.5449,-74.3517,Metuchen
08844,NJ,Middlesex,40.4775,-74.6272,Hillsborough
08846,NJ,Middlesex,40.5759,-74.5008,Middlesex
08848,NJ,Middlesex,40.5929,-75.1025,Milford
08850,NJ,Middlesex,40.4493,-74.439,Milltown
08852,NJ,Middlesex,40.3869,-74.5558,Monmouth Junction
08853,NJ,Middlesex,40.5293,-74.7401,Neshanic Station
08854,NJ,Middlesex,40.5515,-74.459,Piscataway
08855,NJ,Middlesex,40.43,-74.4173,Piscataway
08857,NJ,Middlesex,40.398,-74.3236,Old Bridge
08858,NJ,Middlesex,40.6726,-74.7474,Oldwick
08859,NJ,Middlesex,40.4587,-74.305,Parlin
08861,NJ,Middlesex,40.5176,-74.2754,Perth Amboy
08862,NJ,Middlesex,40.43,-74.4173,Perth Amboy
08863,NJ,Middlesex,40.5393,-74.3117,Fords
08865,NJ,Middlesex,40.7079,-75.1507,Phillipsburg
08867,NJ,Middlesex,40.5992,-74.9576,Pittstown
08868,NJ,Middlesex,40.5655,-74.9389,Quakertown
08869,NJ,Middlesex,40.5711,-74.6377,Raritan
08870,NJ,Middlesex,40.5687,-74.7377,Readington
08871,NJ,Middlesex,40.43,-74.4173,Sayreville
08872,NJ,Middlesex,40.46,-74.3478,Sayreville
08873,NJ,Middlesex,40.5007,-74.5013,Somerset
08875,NJ,Middlesex,40.4976,-74.4885,Somerset
08876,NJ,Middlesex,40.588,-74.6874,Somerville
08879,NJ,Middlesex,40.464,-74.2742,South Amboy
08880,NJ,Middlesex,40.5523,-74.5311,South Bound Brook
08882,NJ,Middlesex,40.4444,-74.3801,South River
08884,NJ,Middlesex,40.3847,-74.3894,Spotswood
08885,NJ,Middlesex,40.5764,-74.8311,Stanton
08886,NJ,Middlesex,40.6937,-75.111,Stewartsville
08887,NJ,Middlesex,40.5206,-74.7946,Three Bridges
08888,NJ,Middlesex,40.6194,-74.7406,Whitehouse
08889,NJ,Middlesex,40.6156,-74.7724,Whitehouse Station
08890,NJ,Middlesex,40.5361,-74.5789,Zarephath
08899,NJ,Middlesex,40.5203,-74.4205,Edison
08901,NJ,Middlesex,40.4891,-74.4482,New Brunswick
08902,NJ,Middlesex,40.4538,-74.4823,North Brunswick
08903,NJ,Middlesex,40.5139,-74.4451,New Brunswick
08904,NJ,Middlesex,40.4991,-74.4266,Highland Park
08906,NJ,Middlesex,40.4862,-74.4518,New Brunswick
08933,NJ,Middlesex,40.4862,-74.4518,New Brunswick
08989,NJ,Middlesex,40.43,-74.4173,New Brunswick
07701,NJ,Monmouth,40.3584,-74.0681,Red Bank
07702,NJ,Monmouth,40.3282,-74.0589,Shrewsbury
07703,NJ,Monmouth,40.3177,-74.039,Fort Monmouth
07704,NJ,Monmouth,40.3599,-74.0389,Fair Haven
07710,NJ,Monmouth,40.2182,-74.2563,Adelphia
07711,NJ,Monmouth,40.2367,-74.0067,Allenhurst
07712,NJ,Monmouth,40.2507,-74.0486,Asbury Park
07715,NJ,Monmouth,40.1784,-74.0218,Belmar
07716,NJ,Monmouth,40.4015,-74.0309,Atlantic Highlands
07717,NJ,Monmouth,40.1918,-74.0167,Avon By The Sea
07718,NJ,Monmouth,40.4173,-74.0889,Belford
07719,NJ,Monmouth,40.1688,-74.072,Belmar
07720,NJ,Monmouth,40.2023,-74.0132,Bradley Beach
07721,NJ,Monmouth,40.4353,-74.2358,Cliffwood
07722,NJ,Monmouth,40.3012,-74.178,Colts Neck
07723,NJ,Monmouth,40.2506,-74.002,Deal
07724,NJ,Monmouth,40.3028,-74.0698,Eatontown
07726,NJ,Monmouth,40.2825,-74.3424,Englishtown
07727,NJ,Monmouth,40.2043,-74.1779,Farmingdale
07728,NJ,Monmouth,40.2458,-74.2768,Freehold
07730,NJ,Monmouth,40.4226,-74.1799,Hazlet
07731,NJ,Monmouth,40.1481,-74.2137,Howell
07732,NJ,Monmouth,40.4037,-73.9915,Highlands
07733,NJ,Monmouth,40.3859,-74.174,Holmdel
07734,NJ,Monmouth,40.4414,-74.1306,Keansburg
07735,NJ,Monmouth,40.4332,-74.1996,Keyport
07737,NJ,Monmouth,40.4177,-74.0623,Leonardo
07738,NJ,Monmouth,40.3369,-74.1205,Lincroft
07739,NJ,Monmouth,40.3354,-74.0413,Little Silver
07740,NJ,Monmouth,40.2992,-73.9912,Long Branch
07746,NJ,Monmouth,40.3182,-74.2639,Marlboro
07747,NJ,Monmouth,40.4109,-74.238,Matawan
07748,NJ,Monmouth,40.3944,-74.1157,Middletown
07750,NJ,Monmouth,40.333,-73.9809,Monmouth Beach
07751,NJ,Monmouth,40.3529,-74.2779,Morganville
07752,NJ,Monmouth,40.4023,-74.0273,Navesink
07753,NJ,Monmouth,40.2096,-74.0714,Neptune
07754,NJ,Monmouth,40.2001,-74.0279,Neptune
07755,NJ,Monmouth,40.2648,-74.0184,Oakhurst
07756,NJ,Monmouth,40.2116,-74.0093,Ocean Grove
07757,NJ,Monmouth,40.3157,-74.0164,Oceanport
07758,NJ,Monmouth,40.4289,-74.1083,Port Monmouth
07760,NJ,Monmouth,40.3707,-74.0084,Rumson
07762,NJ,Monmouth,40.1542,-74.0379,Spring Lake
07763,NJ,Monmouth,40.2796,-74.3343,Tennent
07764,NJ,Monmouth,40.2878,-74.0162,West Long Branch
07765,NJ,Monmouth,40.3501,-74.2479,Wickatunk
07799,NJ,Monmouth,40.3027,-74.2493,Eatontown
07801,NJ,Monmouth,40.9176,-74.5467,Dover
07802,NJ,Monmouth,40.8673,-74.5783,Dover
07803,NJ,Monmouth,40.8771,-74.5845,Mine Hill
07806,NJ,Monmouth,40.8673,-74.5783,Picatinny Arsenal
07820,NJ,Monmouth,40.9218,-74.8102,Allamuchy
07821,NJ,Monmouth,40.9614,-74.7524,Andover
07822,NJ,Monmouth,41.1451,-74.6848,Augusta
07823,NJ,Monmouth,40.8308,-75.0503,Belvidere
07825,NJ,Monmouth,40.9674,-74.9651,Blairstown
07826,NJ,Monmouth,41.1705,-74.75,Branchville
07827,NJ,Monmouth,41.3023,-74.754,Montague
07828,NJ,Monmouth,40.8731,-74.7426,Budd Lake
07829,NJ,Monmouth,40.8434,-74.9859,Buttzville
07830,NJ,Monmouth,40.7162,-74.8152,Califon
07831,NJ,Monmouth,40.7394,-74.9448,Changewater
07832,NJ,Monmouth,40.9388,-75.055,Columbia
07833,NJ,Monmouth,40.8929,-75.0646,Delaware
07834,NJ,Monmouth,40.8897,-74.4844,Denville
07836,NJ,Monmouth,40.8453,-74.7019,Flanders
07837,NJ,Monmouth,41.1283,-74.679,Glasser
07838,NJ,Monmouth,40.852,-74.9418,Great Meadows
07839,NJ,Monmouth,40.974,-74.821,Greendell
07840,NJ,Monmouth,40.8529,-74.8343,Hackettstown
07842,NJ,Monmouth,40.944,-74.4927,Hibernia
07843,NJ,Monmouth,40.939,-74.6616,Hopatcong
07844,NJ,Monmouth,40.9197,-74.9846,Hope
07845,NJ,Monmouth,40.8229,-74.6257,Ironia
07846,NJ,Monmouth,40.9645,-74.8785,Johnsonburg
07847,NJ,Monmouth,40.8819,-74.621,Kenvil
07848,NJ,Monmouth,41.0761,-74.6912,Lafayette
07849,NJ,Monmouth,40.9506,-74.6129,Lake Hopatcong
07850,NJ,Monmouth,40.9087,-74.6554,Landing
07851,NJ,Monmouth,41.2299,-74.8466,Layton
07852,NJ,Monmouth,40.878,-74.6554,Ledgewood
07853,NJ,Monmouth,40.7878,-74.787,Long Valley
07855,NJ,Monmouth,41.0559,-74.8629,Middleville
07856,NJ,Monmouth,40.9283,-74.6363,Mount Arlington
07857,NJ,Monmouth,40.8985,-74.6985,Netcong
07860,NJ,Monmouth,41.0695,-74.8069,Newton
07863,NJ,Monmouth,40.8105,-75.0019,Oxford
07865,NJ,Monmouth,40.7906,-74.9167,Port Murray
07866,NJ,Monmouth,40.9229,-74.5094,Rockaway
07869,NJ,Monmouth,40.8456,-74.5725,Randolph
07870,NJ,Monmouth,40.7993,-74.8138,Schooleys Mountain
07871,NJ,Monmouth,41.0277,-74.6407,Sparta
07874,NJ,Monmouth,40.9217,-74.7004,Stanhope
07875,NJ,Monmouth,41.0439,-74.872,Stillwater
07876,NJ,Monmouth,40.8539,-74.6536,Succasunna
07877,NJ,Monmouth,41.1029,-74.8508,Swartswood
07878,NJ,Monmouth,40.8711,-74.4777,Mount Tabor
07879,NJ,Monmouth,40.9559,-74.7881,Tranquility
07880,NJ,Monmouth,40.8648,-74.897,Vienna
07881,NJ,Monmouth,41.1256,-74.9177,Wallpack Center
07882,NJ,Monmouth,40.7582,-74.9914,Washington
07885,NJ,Monmouth,40.9139,-74.5863,Wharton
07890,NJ,Monmouth,41.1465,-74.7524,Branchville
08701,NJ,Ocean,40.085,-74.2042,Lakewood
08720,NJ,Ocean,40.1389,-74.1122,Allenwood
08721,NJ,Ocean,39.9093,-74.1549,Bayville
08722,NJ,Ocean,39.9302,-74.1961,Beachwood
08723,NJ,Ocean,40.0389,-74.1109,Brick
08724,NJ,Ocean,40.0874,-74.1152,Brick
08730,NJ,Ocean,40.1077,-74.0635,Brielle
08731,NJ,Ocean,39.8444,-74.1973,Forked River
08732,NJ,Ocean,39.9432,-74.1468,Island Heights
08733,NJ,Ocean,40.0263,-74.3254,Lakehurst
08734,NJ,Ocean,39.862,-74.1668,Lanoka Harbor
08735,NJ,Ocean,39.9775,-74.0704,Lavallette
08736,NJ,Ocean,40.1217,-74.0611,Manasquan
08738,NJ,Ocean,40.0261,-74.0562,Mantoloking
08739,NJ,Ocean,40.0026,-74.0604,Normandy Beach
08740,NJ,Ocean,39.926,-74.1351,Ocean Gate
08741,NJ,Ocean,39.9347,-74.168,Pine Beach
08742,NJ,Ocean,40.0806,-74.0595,Point Pleasant Beach
08750,NJ,Ocean,40.1345,-74.0436,Sea Girt
08751,NJ,Ocean,39.9466,-74.0765,Seaside Heights
08752,NJ,Ocean,39.9222,-74.0795,Seaside Park
08753,NJ,Ocean,39.9771,-74.1565,Toms River
08754,NJ,Ocean,40.0008,-74.2493,Toms River
08755,NJ,Ocean,39.9999,-74.2228,Toms River
08756,NJ,Ocean,39.788,-74.1911,Toms River
08757,NJ,Ocean,39.9715,-74.2512,Toms River
08758,NJ,Ocean,39.7896,-74.1954,Waretown
08759,NJ,Ocean,39.9515,-74.1521,Manchester Township
08801,NJ,Ocean,40.6287,-74.8855,Annandale
08802,NJ,Ocean,40.695,-75.0281,Asbury
08803,NJ,Ocean,40.5218,-75.006,Baptistown
08804,NJ,Ocean,40.6437,-75.0966,Bloomsbury
08805,NJ,Ocean,40.5681,-74.5397,Bound Brook
08807,NJ,Ocean,40.5904,-74.6267,Bridgewater
08808,NJ,Ocean,40.732,-75.0516,Broadway
08809,NJ,Ocean,40.6412,-74.9088,Clinton
08810,NJ,Ocean,40.3825,-74.5111,Dayton
08812,NJ,Ocean,40.5897,-74.4639,Dunellen
08816,NJ,Ocean,40.4284,-74.4064,East Brunswick
08817,NJ,Ocean,40.5171,-74.3973,Edison
08818,NJ,Ocean,40.43,-74.4173,Edison
08820,NJ,Ocean,40.578,-74.3589,Edison
08821,NJ,Ocean,40.517,-74.6843,Flagtown
08822,NJ,Ocean,40.518,-74.8453,Flemington
08823,NJ,Ocean,40.4421,-74.5369,Franklin Park
08824,NJ,Ocean,40.4208,-74.5529,Kendall Park
08825,NJ,Ocean,40.5208,-75.0325,Frenchtown
08826,NJ,Ocean,40.7134,-74.9162,Glen Gardner
08827,NJ,Ocean,40.6774,-74.9622,Hampton
08828,NJ,Ocean,40.3777,-74.4204,Helmetta
08829,NJ,Ocean,40.6684,-74.8937,High Bridge
08830,NJ,Ocean,40.5716,-74.3167,Iselin
08831,NJ,Ocean,40.3192,-74.4285,Monroe Township
08832,NJ,Ocean,40.5192,-74.3021,Keasbey
08833,NJ,Ocean,40.6466,-74.829,Lebanon
08834,NJ,Ocean,40.5637,-74.9494,Little York
08835,NJ,Ocean,40.5399,-74.5934,Manville
08836,NJ,Ocean,40.6,-74.5572,Martinsville
08837,NJ,Ocean,40.5325,-74.3375,Edison
08840,NJ,Ocean,40.5449,-74.3517,Metuchen
08844,NJ,Ocean,40.4775,-74.6272,Hillsborough
08846,NJ,Ocean,40.5759,-74.5008,Middlesex
08848,NJ,Ocean,40.5929,-75.1025,Milford
08850,NJ,Ocean,40.4493,-74.439,Milltown
08852,NJ,Ocean,40.3869,-74.5558,Monmouth Junction
08853,NJ,Ocean,40.5293,-74.7401,Neshanic Station
08854,NJ,Ocean,40.5515,-74.459,Piscataway
08855,NJ,Ocean,40.43,-74.4173,Piscataway
08857,NJ,Ocean,40.398,-74.3236,Old Bridge
08858,NJ,Ocean,40.6726,-74.7474,Oldwick
08859,NJ,Ocean,40.4587,-74.305,Parlin
08861,NJ,Ocean,40.5176,-74.2754,Perth Amboy
08862,NJ,Ocean,40.43,-74.4173,Perth Amboy
08863,NJ,Ocean,40.5393,-74.3117,Fords
08865,NJ,Ocean,40.7079,-75.1507,Phillipsburg
08867,NJ,Ocean,40.5992,-74.9576,Pittstown
08868,NJ,Ocean,40.5655,-74.9389,Quakertown
08869,NJ,Ocean,40.5711,-74.6377,Raritan
08870,NJ,Ocean,40.5687,-74.7377,Readington
08871,NJ,Ocean,40.43,-74.4173,Sayreville
08872,NJ,Ocean,40.46,-74.3478,Sayreville
08873,NJ,Ocean,40.5007,-74.5013,Somerset
08875,NJ,Ocean,40.4976,-74.4885,Somerset
08876,NJ,Ocean,40.588,-74.6874,Somerville
08879,NJ,Ocean,40.464,-74.2742,South Amboy
08880,NJ,Ocean,40.5523,-74.5311,South Bound Brook
08882,NJ,Ocean,40.4444,-74.3801,South River
08884,NJ,Ocean,40.3847,-74.3894,Spotswood
08885,NJ,Ocean,40.5764,-74.8311,Stanton
08886,NJ,Ocean,40.6937,-75.111,Stewartsville
08887,NJ,Ocean,40.5206,-74.7946,Three Bridges
08888,NJ,Ocean,40.6194,-74.7406,Whitehouse
08889,NJ,Ocean,40.6156,-74.7724,Whitehouse Station
08890,NJ,Ocean,40.5361,-74.5789,Zarephath
08899,NJ,Ocean,40.5203,-74.4205,Edison
08901,NJ,Ocean,40.4891,-74.4482,New Brunswick
08902,NJ,Ocean,40.4538,-74.4823,North Brunswick
08903,NJ,Ocean,40.5139,-74.4451,New Brunswick
08904,NJ,Ocean,40.4991,-74.4266,Highland Park
08906,NJ,Ocean,40.4862,-74.4518,New Brunswick
08933,NJ,Ocean,40.4862,-74.4518,New Brunswick
08989,NJ,Ocean,40.43,-74.4173,New Brunswick
08801,NJ,Somerset,40.6287,-74.8855,Annandale
08802,NJ,Somerset,40.695,-75.0281,Asbury
08803,NJ,Somerset,40.5218,-75.006,Baptistown
08804,NJ,Somerset,40.6437,-75.0966,Bloomsbury
08805,NJ,Somerset,40.5681,-74.5397,Bound Brook
08807,NJ,Somerset,40.5904,-74.6267,Bridgewater
08808,NJ,Somerset,40.732,-75.0516,Broadway
08809,NJ,Somerset,40.6412,-74.9088,Clinton
08810,NJ,Somerset,40.3825,-74.5111,Dayton
08812,NJ,Somerset,40.5897,-74.4639,Dunellen
08816,NJ,Somerset,40.4284,-74.4064,East Brunswick
08817,NJ,Somerset,40.5171,-74.3973,Edison
08818,NJ,Somerset,40.43,-74.4173,Edison
08820,NJ,Somerset,40.578,-74.3589,Edison
08821,NJ,Somerset,40.517,-74.6843,Flagtown
08822,NJ,Somerset,40.518,-74.8453,Flemington
08823,NJ,Somerset,40.4421,-74.5369,Franklin Park
08824,NJ,Somerset,40.4208,-74.5529,Kendall Park
08825,NJ,Somerset,40.5208,-75.0325,Frenchtown
08826,NJ,Somerset,40.7134,-74.9162,Glen Gardner
08827,NJ,Somerset,40.6774,-74.9622,Hampton
08828,NJ,Somerset,40.3777,-74.4204,Helmetta
08829,NJ,Somerset,40.6684,-74.8937,High Bridge
08830,NJ,Somerset,40.5716,-74.3167,Iselin
08831,NJ,Somerset,40.3192,-74.4285,Monroe Township
08832,NJ,Somerset,40.5192,-74.3021,Keasbey
08833,NJ,Somerset,40.6466,-74.829,Lebanon
08834,NJ,Somerset,40.5637,-74.9494,Little York
08835,NJ,Somerset,40.5399,-74.5934,Manville
08836,NJ,Somerset,40.6,-74.5572,Martinsville
08837,NJ,Somerset,40.5325,-74.3375,Edison
08840,NJ,Somerset,40.5449,-74.3517,Metuchen
08844,NJ,Somerset,40.4775,-74.6272,Hillsborough
08846,NJ,Somerset,40.5759,-74.5008,Middlesex
08848,NJ,Somerset,40.5929,-75.1025,Milford
08850,NJ,Somerset,40.4493,-74.439,Milltown
08852,NJ,Somerset,40.3869,-74.5558,Monmouth Junction
08853,NJ,Somerset,40.5293,-74.7401,Neshanic Station
08854,NJ,Somerset,40.5515,-74.459,Piscataway
08855,NJ,Somerset,40.43,-74.4173,Piscataway
08857,NJ,Somerset,40.398,-74.3236,Old Bridge
08858,NJ,Somerset,40.6726,-74.7474,Oldwick
08859,NJ,Somerset,40.4587,-74.305,Parlin
08861,NJ,Somerset,40.5176,-74.2754,Perth Amboy
08862,NJ,Somerset,40.43,-74.4173,Perth Amboy
08863,NJ,Somerset,40.5393,-74.3117,Fords
08865,NJ,Somerset,40.7079,-75.1507,Phillipsburg
08867,NJ,Somerset,40.5992,-74.9576,Pittstown
08868,NJ,Somerset,40.5655,-74.9389,Quakertown
08869,NJ,Somerset,40.5711,-74.6377,Raritan
08870,NJ,Somerset,40.5687,-74.7377,Readington
08871,NJ,Somerset,40.43,-74.4173,Sayreville
08872,NJ,Somerset,40.46,-74.3478,Sayreville
08873,NJ,Somerset,40.5007,-74.5013,Somerset
08875,NJ,Somerset,40.4976,-74.4885,Somerset
08876,NJ,Somerset,40.588,-74.6874,Somerville
08879,NJ,Somerset,40.464,-74.2742,South Amboy
08880,NJ,Somerset,40.5523,-74.5311,South Bound Brook
08882,NJ,Somerset,40.4444,-74.3801,South River
08884,NJ,Somerset,40.3847,-74.3894,Spotswood
08885,NJ,Somerset,40.5764,-74.8311,Stanton
08886,NJ,Somerset,40.6937,-75.111,Stewartsville
08887,NJ,Somerset,40.5206,-74.7946,Three Bridges
08888,NJ,Somerset,40.6194,-74.7406,Whitehouse
08889,NJ,Somerset,40.6156,-74.7724,Whitehouse Station
08890,NJ,Somerset,40.5361,-74.5789,Zarephath
08899,NJ,Somerset,40.5203,-74.4205,Edison
19901,DE,Kent,39.1564,-75.4955,Dover
19902,DE,Kent,39.1253,-75.4818,Dover Afb
19903,DE,Kent,39.1087,-75.448,Dover
19904,DE,Kent,39.1605,-75.5974,Dover
19905,DE,Kent,39.1582,-75.5244,Dover
19906,DE,Kent,39.157,-75.5294,Dover
19930,DE,Kent,38.531,-75.0674,Bethany Beach
19931,DE,Kent,38.5685,-75.6243,Bethel
19933,DE,Kent,38.7366,-75.6088,Bridgeville
19934,DE,Kent,39.0991,-75.5966,Camden Wyoming
19936,DE,Kent,39.2184,-75.5848,Cheswold
19938,DE,Kent,39.2564,-75.6904,Clayton
19939,DE,Kent,38.5596,-75.2113,Dagsboro
19940,DE,Kent,38.477,-75.5759,Delmar
19941,DE,Kent,38.8057,-75.4056,Ellendale
19943,DE,Kent,39.0225,-75.5829,Felton
19944,DE,Kent,38.4865,-75.0589,Fenwick Island
19945,DE,Kent,38.5177,-75.2006,Frankford
19946,DE,Kent,39.0342,-75.4545,Frederica
19947,DE,Kent,38.679,-75.3932,Georgetown
19950,DE,Kent,38.8175,-75.5935,Greenwood
19951,DE,Kent,38.6723,-75.2236,Harbeson
19952,DE,Kent,38.924,-75.5843,Harrington
19953,DE,Kent,39.1542,-75.6935,Hartly
19954,DE,Kent,38.9114,-75.5064,Houston
19955,DE,Kent,39.2256,-75.6642,Kenton
19956,DE,Kent,38.5537,-75.5631,Laurel
19958,DE,Kent,38.7381,-75.1747,Lewes
19960,DE,Kent,38.8613,-75.4,Lincoln
19961,DE,Kent,39.1663,-75.4483,Little Creek
19962,DE,Kent,39.0735,-75.5083,Magnolia
19963,DE,Kent,38.9218,-75.4299,Milford
19964,DE,Kent,39.0998,-75.7287,Marydel
19966,DE,Kent,38.6595,-75.2464,Millsboro
19967,DE,Kent,38.5496,-75.1232,Millville
19968,DE,Kent,38.7687,-75.2953,Milton
19969,DE,Kent,38.7521,-75.1877,Nassau
19970,DE,Kent,38.5617,-75.0966,Ocean View
19971,DE,Kent,38.7209,-75.076,Rehoboth Beach
19973,DE,Kent,38.6404,-75.6041,Seaford
19975,DE,Kent,38.4654,-75.1573,Selbyville
19977,DE,Kent,39.2934,-75.6008,Smyrna
19979,DE,Kent,39.0419,-75.5726,Viola
19980,DE,Kent,39.0724,-75.5711,Woodside
19701,DE,New Castle,39.6102,-75.6747,Bear
19702,DE,New Castle,39.6349,-75.6993,Newark
19703,DE,New Castle,39.8044,-75.4649,Claymont
19706,DE,New Castle,39.5725,-75.5957,Delaware City
19707,DE,New Castle,39.776,-75.6889,Hockessin
19708,DE,New Castle,39.5776,-75.6901,Kirkwood
19709,DE,New Castle,39.4815,-75.6832,Middletown
19710,DE,New Castle,39.7898,-75.5891,Montchanin
19711,DE,New Castle,39.7011,-75.7375,Newark
19712,DE,New Castle,39.5645,-75.597,Newark
19713,DE,New Castle,39.6699,-75.7151,Newark
19714,DE,New Castle,39.5645,-75.597,Newark
19715,DE,New Castle,39.5645,-75.597,Newark
19716,DE,New Castle,39.6896,-75.7584,Newark
19717,DE,New Castle,39.6837,-75.7497,Newark
19718,DE,New Castle,39.5645,-75.597,Newark
19720,DE,New Castle,39.5929,-75.6515,New Castle
19721,DE,New Castle,39.5645,-75.597,New Castle
19725,DE,New Castle,39.5645,-75.597,Newark
19726,DE,New Castle,39.6621,-75.5663,New Castle
19730,DE,New Castle,39.4592,-75.6536,Odessa
19731,DE,New Castle,39.5129,-75.5852,Port Penn
19732,DE,New Castle,39.7939,-75.5738,Rockland
19733,DE,New Castle,39.5555,-75.6505,Saint Georges
19734,DE,New Castle,39.3819,-75.6834,Townsend
19735,DE,New Castle,39.8029,-75.5916,Winterthur
19736,DE,New Castle,39.8082,-75.6755,Yorklyn
19801,DE,New Castle,39.7378,-75.5497,Wilmington
19802,DE,New Castle,39.7564,-75.534,Wilmington
19803,DE,New Castle,39.7994,-75.5317,Wilmington
19804,DE,New Castle,39.7168,-75.6184,Wilmington
19805,DE,New Castle,39.7434,-75.5827,Wilmington
19806,DE,New Castle,39.7571,-75.5635,Wilmington
19807,DE,New Castle,39.7949,-75.6161,Wilmington
19808,DE,New Castle,39.7359,-75.6647,Wilmington
19809,DE,New Castle,39.7647,-75.5069,Wilmington
19810,DE,New Castle,39.8188,-75.5064,Wilmington
19850,DE,New Castle,39.5645,-75.597,Wilmington
19880,DE,New Castle,39.5645,-75.597,Wilmington
19884,DE,New Castle,39.7459,-75.5466,Wilmington
19885,DE,New Castle,39.7459,-75.5466,Wilmington
19886,DE,New Castle,39.7459,-75.5466,Wilmington
19890,DE,New Castle,39.5645,-75.597,Wilmington
19891,DE,New Castle,39.5645,-75.597,Wilmington
19892,DE,New Castle,39.5645,-75.597,Wilmington
19893,DE,New Castle,39.7459,-75.5466,Wilmington
19894,DE,New Castle,39.7459,-75.5466,Wilmington
19895,DE,New Castle,39.7459,-75.5466,Wilmington
19896,DE,New Castle,39.5645,-75.597,Wilmington
19897,DE,New Castle,39.5645,-75.597,Wilmington
19898,DE,New Castle,39.7459,-75.5466,Wilmington
19899,DE,New Castle,39.7459,-75.5466,Wilmington
19901,DE,New Castle,39.1564,-75.4955,Dover
19902,DE,New Castle,39.1253,-75.4818,Dover Afb
19903,DE,New Castle,39.1087,-75.448,Dover
19904,DE,New Castle,39.1605,-75.5974,Dover
19905,DE,New Castle,39.1582,-75.5244,Dover
19906,DE,New Castle,39.157,-75.5294,Dover
19930,DE,New Castle,38.531,-75.0674,Bethany Beach
19931,DE,New Castle,38.5685,-75.6243,Bethel
19933,DE,New Castle,38.7366,-75.6088,Bridgeville
19934,DE,New Castle,39.0991,-75.5966,Camden Wyoming
19936,DE,New Castle,39.2184,-75.5848,Cheswold
19938,DE,New Castle,39.2564,-75.6904,Clayton
19939,DE,New Castle,38.5596,-75.2113,Dagsboro
19940,DE,New Castle,38.477,-75.5759,Delmar
19941,DE,New Castle,38.8057,-75.4056,Ellendale
19943,DE,New Castle,39.0225,-75.5829,Felton
19944,DE,New Castle,38.4865,-75.0589,Fenwick Island
19945,DE,New Castle,38.5177,-75.2006,Frankford
19946,DE,New Castle,39.0342,-75.4545,Frederica
19947,DE,New Castle,38.679,-75.3932,Georgetown
19950,DE,New Castle,38.8175,-75.5935,Greenwood
19951,DE,New Castle,38.6723,-75.2236,Harbeson
19952,DE,New Castle,38.924,-75.5843,Harrington
19953,DE,New Castle,39.1542,-75.6935,Hartly
19954,DE,New Castle,38.9114,-75.5064,Houston
19955,DE,New Castle,39.2256,-75.6642,Kenton
19956,DE,New Castle,38.5537,-75.5631,Laurel
19958,DE,New Castle,38.7381,-75.1747,Lewes
19960,DE,New Castle,38.8613,-75.4,Lincoln
19961,DE,New Castle,39.1663,-75.4483,Little Creek
19962,DE,New Castle,39.0735,-75.5083,Magnolia
19963,DE,New Castle,38.9218,-75.4299,Milford
19964,DE,New Castle,39.0998,-75.7287,Marydel
19966,DE,New Castle,38.6595,-75.2464,Millsboro
19967,DE,New Castle,38.5496,-75.1232,Millville
19968,DE,New Castle,38.7687,-75.2953,Milton
19969,DE,New Castle,38.7521,-75.1877,Nassau
19970,DE,New Castle,38.5617,-75.0966,Ocean View
19971,DE,New Castle,38.7209,-75.076,Rehoboth Beach
19973,DE,New Castle,38.6404,-75.6041,Seaford
19975,DE,New Castle,38.4654,-75.1573,Selbyville
19977,DE,New Castle,39.2934,-75.6008,Smyrna
19979,DE,New Castle,39.0419,-75.5726,Viola
19980,DE,New Castle,39.0724,-75.5711,Woodside
